time,vwap,SMA(5),SMA(10),12dayEWM,rsi,MACD,mom,mfi,spread
2022-04-05 17:00:00,1.5681578101669946,3.54981779307384,3.5398166643445452,3.545162891244291,0.8324172769780938,-0.1883194452770951,-0.9870665991999914,-27.370690705193176,90.24093757220001
2022-04-06 08:00:00,1.5681579061107838,3.5485128199461387,3.5329672503936482,3.549230047440021,0.9373407818675861,-0.2743750255275401,-1.121854282799987,-4.916411850227405,89.8262798168
2022-04-06 09:00:00,1.5681589243642293,3.546551768468926,3.5344894009158643,3.5427844106820725,0.6848266717245372,-0.3787313452800163,-2.970981576800007,-15.652218300660778,88.8695304685
2022-04-06 10:00:00,1.5681486799183075,3.5623680610992436,3.5455510763222637,3.5669811053528933,1.5502861626266402,-0.30141549531083456,-0.4314772972000043,3.3251004466311826,90.80956353600001
2022-04-06 11:00:00,1.5680993850259324,3.585089299961972,3.56159819678364,3.602431183280601,2.057266249231327,-0.1771330191091991,1.166928792499995,25.792278377770764,91.565121694
2022-04-06 12:00:00,1.5680823275227498,3.6115956461910446,3.5770222550320923,3.6266276799098427,2.0433133189426353,-0.08510163710610641,1.10033383439999,36.307996586722915,91.47286462439999
2022-04-06 13:00:00,1.5680563298763457,3.638849998508384,3.593059987256885,3.651087078393179,2.3006510684157773,0.01263275571574951,1.4619773876000082,39.03708535341927,91.7819980273
2022-04-06 14:00:00,1.5680351564595152,3.664041965417572,3.6044295965944877,3.651754603782498,1.3684833808540346,0.049063939410196156,1.0324183711000074,37.80193168121901,91.28060225850001
2022-04-06 15:00:00,1.5679941579525165,3.673457344159645,3.6171846406345485,3.6553855104050648,1.4787568311122092,0.11474718151027474,1.5512278053999964,46.26308095982661,91.75319148060001
2022-04-06 16:00:00,1.567962801613477,3.6729017435863938,3.6285918815874885,3.6610386677546103,1.5428164074000803,0.17274750939371586,1.6444874487999925,54.29383508028434,91.85155620329999
2022-04-06 17:00:00,1.5679647442293465,3.6706598278268734,3.640982723887432,3.662257733462892,1.4462757607431997,0.19521115848309734,1.4155770265999905,53.69763534935038,91.5881862283
2022-04-06 18:00:00,1.5679647941361468,3.6666698685240497,3.652749588894775,3.6683662646239994,1.6299616968432178,0.2541616606872097,1.3951567103000002,50.09821701161151,92.13443506429999
2022-04-06 19:00:00,1.567964815644108,3.6702412428968563,3.6671455138036007,3.6692245091996627,1.506232277439682,0.2709950260757523,1.5618464130999996,50.674852976560175,91.80278398530001
2022-04-06 20:00:00,1.567957803918952,3.600333113972215,3.6364719181713445,3.5521263898661695,0.6499378481187436,0.008560486615778018,-1.439914357500001,50.092439473480965,88.38636545930001
2022-04-07 05:00:00,1.567946147348664,3.517275589128325,3.593362303432974,3.4555105768707652,0.5249600913180432,-0.2971126359367986,-1.7362909277000043,49.839508896843995,87.13323954079999
2022-04-07 07:00:00,1.5681395885292229,3.3320340811542946,3.4893671463590863,3.3063683129757226,0.5580715031511988,-0.8105381391226345,-5.058351830700012,26.537099404450956,86.2336454453
2022-04-07 08:00:00,1.5681013742085121,3.252539648857496,3.4477281911345052,3.285420917826411,0.6527515560165603,-0.9270247471697246,-4.549207835200001,16.889997315017865,87.0602189982
2022-04-07 09:00:00,1.5680013474158572,3.24455296525117,3.4135771332347993,3.289476465230485,0.7281531343693288,-0.9582371448764775,-3.9941170561999897,26.971831143525158,87.6805820921
2022-04-07 10:00:00,1.5664352544825344,3.1994915771022847,3.353365129569598,3.215274323829629,0.4650665992883488,-1.258698014123901,-7.274888011400002,-11.904019675533277,84.0837497951
2022-04-07 11:00:00,1.5652818277246014,3.1700607870179045,3.29396871930544,3.1638215790280677,0.4205064866874872,-1.515929935537443,-7.596146645699996,-38.4983291340623,83.6303048869
2022-04-07 12:00:00,1.5645928985631732,3.1594433828735964,3.2438178359599896,3.1513108813199207,0.4854776843575233,-1.6326956059117137,-7.3654144315,-39.31622180053622,84.47638732780001
2022-04-07 13:00:00,1.5642275133124486,3.1347146788004134,3.1928339561891703,3.1403935958403135,0.5224767705123283,-1.7033543972714824,-7.347363833999999,-54.09054044797979,84.5041923693
2022-04-07 14:00:00,1.5639881799475581,3.104202455966063,3.1731910011343896,3.1393075165921713,0.6875982005604124,-1.6739683771622396,-6.2649851770999945,-36.267231280533736,85.3232010512
2022-04-07 15:00:00,1.5636778477537165,3.1271532846242387,3.163014593021046,3.1562509564228405,0.846596008508022,-1.5439833451044294,-5.709529826899995,-16.413367419033484,86.4249052374
2022-04-07 16:00:00,1.5632087879249301,3.1506047195642286,3.160311225741171,3.164473396409041,0.77458060903993,-1.4583785443844377,-2.3855506556000066,-21.286054145786196,86.0008148037
2022-04-07 17:00:00,1.563188822120036,3.160726633877516,3.160085678680536,3.1686730735470454,0.7461114745132145,-1.38868866726326,-2.068760168600008,-22.727761100580388,85.8253259642
2022-04-07 18:00:00,1.5631866983177785,3.1711168100888427,3.152866483974964,3.1692241482546426,0.7321033063981032,-1.3276513059704413,-0.618266804799994,-22.653479500055063,85.7076346405
2022-04-07 19:00:00,1.563185982115271,3.1769700600434523,3.140293682399496,3.1681610264145643,0.7357103011195683,-1.266307241230244,-0.546157692499996,-22.494701670381495,85.6874877528
2022-04-07 20:00:00,1.5631837252693654,3.1733616849466886,3.1501345428488916,3.1695572782736514,0.7494230615322864,-1.1975315769850283,-1.2939665532000006,-22.871397192619355,85.76625244499999
2022-04-08 08:00:00,1.5633217376251967,3.215832175149319,3.1915461503864053,3.218072239307977,0.9261593321846191,-0.8134463308701356,0.4964719068999841,17.97739886757634,86.61160574069999
2022-04-08 09:00:00,1.5633146369061646,3.2289012695380435,3.20044326733605,3.2243521223301865,0.9286325564375946,-0.724158772321168,1.9031169155999876,15.924277825747076,86.62190704189999
2022-04-08 10:00:00,1.563068692764599,3.230256198311722,3.2063983689861453,3.2208230725517524,0.7748856598296516,-0.6950684608651727,1.7949977507999932,13.867136118603675,86.006192243
2022-04-08 11:00:00,1.562821104868273,3.225956896002089,3.2100195083038923,3.2182211832976617,0.8735986177473067,-0.6387938648655762,1.5794896321000067,0.6933840430386908,86.32663058950001
2022-04-08 12:00:00,1.5625928847839474,3.227634473759703,3.215387116052825,3.2258638136034583,0.9225220103574614,-0.5769887508491891,1.5003592991000048,-11.300497125119954,86.45744864880001
2022-04-08 13:00:00,1.562506217165118,3.2318014954098975,3.223791832920963,3.2353002374849678,0.9529478270864444,-0.5144638066694043,0.7264760435,-17.065300362085367,86.55180200769999
2022-04-08 14:00:00,1.5624138951840407,3.2430425737419206,3.235949694525462,3.2546852578269734,1.1376870066617348,-0.4161115779397164,0.7066926591999874,-26.855599647907738,87.0971383437
2022-04-08 15:00:00,1.562310688599842,3.254496137850458,3.242322833350157,3.260060735486545,0.9834107413850826,-0.36559822071001946,0.832133278300013,-13.887897477834308,86.7049554571
2022-04-08 16:00:00,1.5621293460695904,3.2673333457555973,3.246486509392439,3.265507779971739,0.9483231028881229,-0.33069896313224234,0.827848486700006,-31.85757826132035,86.59410093170001
