,time,open,high,low,close,volume
3921,2021-11-02 10:00:00,88.0510732083,88.7404133999,87.3520239999,88.3714707621,90299
3920,2021-11-02 11:00:00,88.3714707621,88.8180855342,87.9539830404,88.0704912418,176036
3919,2021-11-02 12:00:00,88.0510732083,88.4248703544,87.9539830404,88.0607822251,140540
3918,2021-11-02 13:00:00,88.0219461579,88.0899092754,87.7986387719,88.0413641915,104422
3917,2021-11-02 14:00:00,88.0510732083,88.1384543593,87.8083477887,87.9200014817,90269
3916,2021-11-02 15:00:00,87.9248559901,88.4394338796,87.8763109062,88.2743805943,108108
3915,2021-11-02 16:00:00,88.2549625607,88.332634695,87.973401074,88.1772904265,350843
3914,2021-11-02 17:00:00,88.2452535439,88.7501224167,88.2452535439,88.7501224167,123887
3913,2021-11-02 18:00:00,88.6433232321,88.8375035677,88.6433232321,88.8375035677,300
175,2021-11-03 10:00:00,88.4491428964,89.2647003062,88.1578723929,88.3617617453,84972
174,2021-11-03 11:00:00,88.420015846,88.4394338796,87.2355157985,87.5122227768,103655
173,2021-11-03 12:00:00,87.4782412181,87.4782412181,86.1529604271,86.2694686285,114715
172,2021-11-03 13:00:00,86.2937411705,86.8131735684,86.2937411705,86.5267575733,89341
171,2021-11-03 14:00:00,86.5471465085,86.5558846236,86.2937411705,86.4296674055,74803
170,2021-11-03 15:00:00,86.449085439,87.2840608824,86.3277227292,87.1626981726,146226
169,2021-11-03 16:00:00,87.1772616978,87.2753227673,86.8058918058,87.2258067817,259053
168,2021-11-03 17:00:00,87.254933832,87.254933832,87.254933832,87.254933832,10405
167,2021-11-03 20:00:00,87.2840608824,87.2840608824,87.2840608824,87.2840608824,300
166,2021-11-04 10:00:00,87.3423149831,87.614167453,86.944245295,87.0607534964,53188
165,2021-11-04 11:00:00,87.031626446,87.3617330167,86.9539543118,87.1918252229,75859
164,2021-11-04 12:00:00,87.2355157985,87.4394051509,86.9539543118,87.0607534964,131984
163,2021-11-04 13:00:00,87.031626446,87.0510444796,86.4879215062,86.4879215062,89756
162,2021-11-04 14:00:00,86.5073395397,86.5947206908,86.1383969019,86.3714133048,117032
161,2021-11-04 15:00:00,86.361704288,86.9539543118,86.3228682208,86.9539543118,181693
160,2021-11-04 16:00:00,86.9636633285,87.2452248153,86.8762821775,87.0995895635,461654
159,2021-11-04 17:00:00,87.1092985803,87.1092985803,87.0995895635,87.0995895635,60359
158,2021-11-04 18:00:00,87.3811510502,87.3811510502,87.3811510502,87.3811510502,536
157,2021-11-05 10:00:00,87.1869707146,88.3035076446,87.1303671467,88.1141818174,56280
156,2021-11-05 11:00:00,88.0704912418,88.2646715775,87.7505791388,88.1384543593,91958
155,2021-11-05 12:00:00,88.1190363258,88.2549625607,87.6432945034,87.6432945034,97047
154,2021-11-05 13:00:00,87.6238764698,88.1287453425,87.5947494195,88.0704912418,54270
153,2021-11-05 14:00:00,88.1190363258,88.4976879803,88.0802002586,88.3617617453,63668
152,2021-11-05 15:00:00,88.371373672,88.4879789635,88.0316551747,88.0802002586,71916
151,2021-11-05 16:00:00,88.0996182922,88.420015846,88.0996182922,88.2258355104,231113
150,2021-11-05 17:00:00,88.2258355104,88.2258355104,88.2258355104,88.2258355104,25885
149,2021-11-08 10:00:00,88.2258355104,88.2258355104,86.4685034726,86.7597739761,84624
148,2021-11-08 11:00:00,86.8471551271,88.2258355104,86.1189788684,86.2063600194,591889
147,2021-11-08 12:00:00,86.2160690362,86.5947206908,86.1772329691,86.3908313383,137313
146,2021-11-08 13:00:00,86.4393764222,87.0704625132,86.3422862544,86.3422862544,131395
145,2021-11-08 14:00:00,86.3422862544,86.5753026572,86.2451960866,86.4830669978,93106
144,2021-11-08 15:00:00,86.4976305229,86.5655936404,86.2549051034,86.2743231369,106828
143,2021-11-08 16:00:00,86.2743231369,86.6141387243,86.225778053,86.361704288,334479
142,2021-11-08 17:00:00,86.361704288,86.6821018418,86.361704288,86.6821018418,72407
141,2021-11-08 18:00:00,86.6821018418,86.6821018418,86.361704288,86.6821018418,1782
140,2021-11-08 20:00:00,86.3519952712,86.3519952712,86.3519952712,86.3519952712,600
139,2021-11-09 10:00:00,86.6335567579,87.5947494195,86.4199583887,87.5656223691,112575
138,2021-11-09 11:00:00,87.5364953188,87.7792207383,86.9054092278,86.9830813621,120113
137,2021-11-09 12:00:00,86.9636633285,87.2840608824,86.720937909,87.2743518656,87881
136,2021-11-09 13:00:00,87.2646428488,87.4976592516,87.0122084125,87.1966797313,71873
135,2021-11-09 14:00:00,87.2160977649,87.3423149831,87.0995895635,87.2840608824,47037
134,2021-11-09 15:00:00,87.2355157985,87.4102781006,87.0607534964,87.2937698992,66658
133,2021-11-09 16:00:00,87.303478916,87.3277514579,86.7791920097,87.1772616978,245892
132,2021-11-09 17:00:00,87.1772616978,87.1772616978,87.1772616978,87.1772616978,10051
131,2021-11-09 18:00:00,87.3326059663,87.3326059663,87.3326059663,87.3326059663,111
130,2021-11-10 08:00:00,87.5843393268,87.5843393268,87.5843393268,87.5843393268,356
129,2021-11-10 10:00:00,87.5256497986,88.3081768419,87.5158682105,87.6039025029,61174
128,2021-11-10 11:00:00,87.5843393268,87.7604079116,87.2908916856,87.623465679,58646
127,2021-11-10 12:00:00,87.7310631475,87.8924593501,87.5647761507,87.8190974398,43309
126,2021-11-10 13:00:00,87.822227548,87.9266949083,87.7310631475,87.8777869681,38650
125,2021-11-10 14:00:00,87.8777869681,88.4059927223,87.7114999714,88.3487704323,77247
124,2021-11-10 15:00:00,88.2983952539,88.552716543,88.083200317,88.4255558984,85886
123,2021-11-10 16:00:00,88.4353374865,88.6896587756,88.1810161974,88.6700955995,279283
122,2021-11-10 17:00:00,88.6603140114,88.6603140114,88.6603140114,88.6603140114,21179
121,2021-11-10 20:00:00,88.6603140114,88.6603140114,88.6603140114,88.6603140114,250
120,2021-11-11 10:00:00,88.31795843,88.6182531828,87.6821552072,87.7212815594,54437
119,2021-11-11 11:00:00,87.7310631475,88.0049476126,87.3495812138,87.4963050344,64827
118,2021-11-11 12:00:00,87.4865234464,87.6919367953,87.383816772,87.5843393268,75365
117,2021-11-11 13:00:00,87.5745577388,87.6919367953,87.2419837454,87.2468745394,40835
116,2021-11-11 14:00:00,87.2517653334,87.543256657,87.1441678649,87.3495812138,71448
115,2021-11-11 15:00:00,87.3397996258,87.4767418584,87.1930758051,87.2468745394,95679
114,2021-11-11 16:00:00,87.2322021573,87.2908916856,86.9925532503,87.0952599247,492188
113,2021-11-11 17:00:00,87.0952599247,87.0952599247,87.0952599247,87.0952599247,23721
112,2021-11-12 10:00:00,87.0952599247,87.48358897,86.8377107116,86.9886406151,512940
111,2021-11-12 11:00:00,87.0121164264,87.1197138948,86.7046811142,86.8027904423,116109
110,2021-11-12 12:00:00,86.8115938715,86.928972928,86.7431227552,86.8018122835,114395
109,2021-11-12 13:00:00,86.7920306954,86.9364069349,86.7333411672,86.8262662536,67600
108,2021-11-12 14:00:00,86.8115938715,86.9778808682,86.7264940556,86.91919134,71237
107,2021-11-12 15:00:00,86.9094097519,86.9094097519,86.7147561499,86.7529043433,77018
106,2021-11-12 16:00:00,86.7643488013,86.8556110177,86.5670541705,86.8115938715,230757
105,2021-11-12 17:00:00,86.8115938715,86.8115938715,86.8115938715,86.8115938715,18270
104,2021-11-12 18:00:00,86.8115938715,86.8115938715,86.8115938715,86.8115938715,990
103,2021-11-15 10:00:00,86.7748151005,87.5941209149,86.7748151005,87.2860008915,60575
102,2021-11-15 11:00:00,87.3104548617,88.083200317,87.2908916856,88.0147292007,106845
101,2021-11-15 12:00:00,88.0049476126,88.1712346093,87.8973501442,88.1223266691,69985
100,2021-11-15 13:00:00,88.1272174631,88.4402282805,88.1125450811,88.3369347108,51982
99,2021-11-15 14:00:00,88.327740018,88.4646822506,88.2397057256,88.4451190745,82394
98,2021-11-15 15:00:00,88.4173393645,88.5135901908,87.8924593501,87.9462580844,90959
97,2021-11-15 16:00:00,87.9560396724,88.5820613071,87.848442204,88.562498131,317899
96,2021-11-15 17:00:00,88.5722797191,88.5722797191,88.5722797191,88.5722797191,29487
95,2021-11-16 10:00:00,88.5722797191,88.8852905364,88.3521939881,88.7581298918,55064
94,2021-11-16 11:00:00,88.6994403636,88.7649770035,88.3700942942,88.4891362207,64217
93,2021-11-16 12:00:00,88.5038086028,88.5233717788,88.102763493,88.102763493,53433
92,2021-11-16 13:00:00,88.0783095229,88.3961133184,87.9756028485,88.31795843,73249
91,2021-11-16 14:00:00,88.31795843,88.5820613071,88.2445965196,88.4695730446,57452
90,2021-11-16 15:00:00,88.4842454267,88.7776930679,88.4353374865,88.6994403636,88201
89,2021-11-16 16:00:00,88.7043311576,88.7581298918,88.1614530213,88.2201425495,310533
88,2021-11-16 17:00:00,88.1907977854,88.1907977854,88.1907977854,88.1907977854,34372
87,2021-11-17 09:00:00,88.1907977854,88.1907977854,88.1907977854,88.1907977854,8953
86,2021-11-17 10:00:00,88.1907977854,88.2465528373,87.4669602703,87.9169133202,63460
85,2021-11-17 11:00:00,87.86800538,87.8973501442,87.5054019113,87.6136840909,64291
84,2021-11-17 12:00:00,87.6039025029,87.86800538,87.5354313866,87.7799710877,51253
83,2021-11-17 13:00:00,87.7799710877,88.3864295463,87.7604079116,88.2886136658,55492
82,2021-11-17 14:00:00,88.2983952539,88.5233717788,88.2983952539,88.4255558984,62817
81,2021-11-17 15:00:00,88.4255558984,88.6407508353,88.322849224,88.5038086028,80995
80,2021-11-17 16:00:00,88.552716543,88.9635432407,88.5038086028,88.8266010081,232523
79,2021-11-17 17:00:00,88.8168194201,88.8168194201,88.8168194201,88.8168194201,18671
78,2021-11-18 10:00:00,88.6700955995,88.7776930679,88.2886136658,88.5722797191,67328
77,2021-11-18 11:00:00,88.6407508353,88.6603140114,88.0245107887,88.1614530213,83055
76,2021-11-18 12:00:00,88.1761254034,88.2299241376,87.6528104431,87.6821552072,61865
75,2021-11-18 13:00:00,87.7017183833,87.9853844365,87.6625920312,87.9413672904,44002
74,2021-11-18 14:00:00,87.8973501442,88.3668663702,87.8973501442,88.31795843,52345
73,2021-11-18 15:00:00,88.31795843,88.327740018,88.0342923767,88.102763493,55829
72,2021-11-18 16:00:00,88.1076542871,88.2005793735,87.86800538,88.1614530213,216740
71,2021-11-18 17:00:00,88.1614530213,88.1614530213,88.1614530213,88.1614530213,7468
70,2021-11-19 10:00:00,88.5233717788,88.7581298918,88.1907977854,88.2494873137,138349
69,2021-11-19 11:00:00,88.2788320778,88.7185144603,88.102763493,88.561715604,101074
68,2021-11-19 12:00:00,88.5429349549,88.6896587756,88.3753763518,88.4059927223,89794
67,2021-11-19 13:00:00,88.4011019283,88.8168194201,88.4011019283,88.7190035397,73990
66,2021-11-19 14:00:00,88.7190035397,88.787474656,88.5869521011,88.6505324234,73498
65,2021-11-19 15:00:00,88.6505324234,88.7287851277,88.562498131,88.6798771875,88935
64,2021-11-19 16:00:00,88.6896587756,88.797256244,88.4940270147,88.5429349549,323024
63,2021-11-19 17:00:00,88.5429349549,88.5429349549,88.5429349549,88.5429349549,24094
62,2021-11-22 10:00:00,88.3962111343,88.6309692473,88.102763493,88.6309692473,40934
61,2021-11-22 11:00:00,88.6309692473,89.1222984146,88.2886136658,89.1222984146,80837
60,2021-11-22 12:00:00,89.0809222972,89.9025756927,89.0000285641,89.7851966362,99687
59,2021-11-22 13:00:00,89.7656334602,89.8927941047,89.1396118255,89.1885197657,75611
58,2021-11-22 14:00:00,89.1983013537,89.3058988222,88.8852905364,89.1396118255,72151
57,2021-11-22 15:00:00,89.1396118255,89.3493290731,89.0417959451,89.2863356461,76417
56,2021-11-22 16:00:00,89.3254619983,89.5700016993,89.2472092939,89.5210937591,246886
55,2021-11-22 17:00:00,89.5210937591,89.5210937591,89.5210937591,89.5210937591,25057
54,2021-11-23 10:00:00,89.501530583,89.6873807558,88.8950721244,89.022232769,45993
53,2021-11-23 11:00:00,88.9537616527,89.8341045765,88.9537616527,89.8341045765,92796
52,2021-11-23 12:00:00,89.8536677525,89.8830125167,89.5308753472,89.6417007397,60506
51,2021-11-23 13:00:00,89.6580359917,89.7959563831,89.1689565896,89.1787381776,68244
50,2021-11-23 14:00:00,89.1622072939,89.491748995,89.1493934135,89.3303527923,67579
49,2021-11-23 15:00:00,89.3156804102,89.4819674069,89.2080829418,89.3254619983,70980
48,2021-11-23 16:00:00,89.3352435863,89.3499159684,89.0026695929,89.0417959451,320635
47,2021-11-23 17:00:00,89.0124511809,89.0124511809,89.0124511809,89.0124511809,36937
46,2021-11-24 10:00:00,89.0515775331,89.1787381776,88.3473031941,88.4255558984,56246
45,2021-11-24 11:00:00,88.5429349549,88.7092219516,88.2690504898,88.5241543059,118003
44,2021-11-24 12:00:00,88.5374572656,88.5722797191,88.327740018,88.4940270147,53094
43,2021-11-24 13:00:00,88.4940270147,88.7385667158,88.3668663702,88.7092219516,53463
42,2021-11-24 14:00:00,88.6896587756,88.797256244,88.5429349549,88.6700955995,41846
41,2021-11-24 15:00:00,88.6603140114,88.8266010081,88.4353374865,88.7336759217,81983
40,2021-11-24 16:00:00,88.7190035397,88.797256244,88.5331533669,88.7092219516,223771
39,2021-11-24 17:00:00,88.7092219516,88.7092219516,88.7092219516,88.7092219516,21014
38,2021-11-26 10:00:00,88.4353374865,89.2178645298,88.083200317,88.5331533669,87102
37,2021-11-26 11:00:00,88.5429349549,88.7287851277,88.2299241376,88.5331533669,144204
36,2021-11-26 12:00:00,88.5038086028,88.5038086028,87.4376155062,87.4963050344,100882
35,2021-11-26 13:00:00,87.4963050344,87.9609304664,87.0854783367,87.2811100975,268843
34,2021-11-26 14:00:00,87.2224205693,87.2224205693,87.2224205693,87.2224205693,116547
33,2021-11-26 16:00:00,87.2224205693,87.2224205693,87.2224205693,87.2224205693,0
32,2021-11-29 10:00:00,87.5941209149,87.9071317322,86.9632084862,87.8435514099,89234
31,2021-11-29 11:00:00,87.8435514099,88.2886136658,87.5305405926,87.5549945627,93582
30,2021-11-29 12:00:00,87.6039025029,88.2299241376,87.5452129747,87.9658212605,93183
29,2021-11-29 13:00:00,87.9462580844,88.5820613071,87.9364764963,88.5331533669,97419
28,2021-11-29 14:00:00,88.5869521011,88.6700955995,88.4157743104,88.6114060712,73242
27,2021-11-29 15:00:00,88.6114060712,88.8070378321,88.5038086028,88.5820613071,85381
26,2021-11-29 16:00:00,88.6114060712,88.8510549782,88.4059927223,88.5038086028,314917
25,2021-11-29 17:00:00,88.5135901908,88.5135901908,88.5135901908,88.5135901908,15559
24,2021-11-30 10:00:00,87.6528104431,87.9462580844,86.8213754596,87.7212815594,108374
23,2021-11-30 11:00:00,87.6919367953,88.2494873137,87.2028573932,87.7042615962,168681
22,2021-11-30 12:00:00,87.6430288551,87.7408447355,87.3006732736,87.4963050344,125966
21,2021-11-30 13:00:00,87.5060866225,87.7799710877,87.4376155062,87.6821552072,70709
20,2021-11-30 14:00:00,87.7066091773,87.7701894996,87.3691443899,87.6870460013,91659
19,2021-11-30 15:00:00,87.6870460013,87.6919367953,87.0267888084,87.0267888084,161929
18,2021-11-30 16:00:00,87.0072256324,87.1099323068,84.9433105555,85.0313448479,815099
17,2021-11-30 17:00:00,85.0313448479,85.0313448479,85.0313448479,85.0313448479,392219
16,2021-11-30 20:00:00,85.8823430075,85.8823430075,85.8823430075,85.8823430075,200
15,2021-12-01 10:00:00,85.6671480706,85.7160560108,85.0020000838,85.0802527881,180802
14,2021-12-01 11:00:00,85.1193791403,86.3127328814,85.1193791403,86.224698589,363466
13,2021-12-01 12:00:00,86.214917001,87.3691443899,86.1757906488,87.3446904198,134124
12,2021-12-01 13:00:00,87.3495812138,87.7212815594,87.163731041,87.4376155062,198776
11,2021-12-01 14:00:00,87.4606022381,87.4606022381,86.7822491074,86.8409386356,150852
10,2021-12-01 15:00:00,86.8311570476,87.163731041,86.4985830542,86.6470675607,165626
9,2021-12-01 16:00:00,86.7235595791,86.7920306954,85.6867112467,85.764963951,391703
8,2021-12-01 17:00:00,85.764963951,85.764963951,85.764963951,85.764963951,15875
7,2021-12-02 10:00:00,86.0388484162,86.9583176921,86.0117534173,86.7235595791,114645
6,2021-12-02 11:00:00,86.7431227552,87.2811100975,86.5963989346,86.9387545161,133290
5,2021-12-02 12:00:00,86.9680992802,87.0463519845,86.4398935259,86.8213754596,91314
4,2021-12-02 13:00:00,86.8898465759,87.2322021573,86.6550884628,87.2005098121,74501
3,2021-12-02 14:00:00,87.2224205693,87.3691443899,87.0463519845,87.3495812138,170383
2,2021-12-02 15:00:00,87.3495812138,87.5647761507,87.1930758051,87.4278339182,129068
1,2021-12-02 16:00:00,87.4278339182,87.5549945627,86.8409386356,86.9387545161,411050
0,2021-12-02 17:00:00,86.928972928,86.928972928,86.928972928,86.928972928,23311
519,2021-12-03 10:00:00,87.0072256324,87.5256497986,86.9387545161,87.1735126291,81762
518,2021-12-03 11:00:00,87.1148231008,87.6479196491,86.5670541705,87.4376155062,113699
517,2021-12-03 12:00:00,87.3593628019,88.6603140114,87.2811100975,88.4353374865,119923
516,2021-12-03 13:00:00,88.4646822506,88.9635432407,88.4197847615,88.787474656,123654
515,2021-12-03 14:00:00,88.8168194201,89.3743699385,88.7966693487,89.022232769,131238
514,2021-12-03 15:00:00,88.9820304421,88.9820304421,88.4255558984,88.4842454267,109722
513,2021-12-03 16:00:00,88.4558788214,89.1983013537,88.3864295463,89.1885197657,420739
512,2021-12-03 17:00:00,89.1787381776,89.1787381776,89.1787381776,89.1787381776,39515
511,2021-12-06 10:00:00,89.9906099851,90.6948843241,89.5895648754,90.5285973274,116908
510,2021-12-06 11:00:00,90.5090341513,91.0861478458,90.2791668324,90.9834411714,160613
509,2021-12-06 12:00:00,90.9296424371,91.3502507229,90.66553956,91.0858543982,106066
508,2021-12-06 13:00:00,91.0470214936,91.2035269023,90.9394240252,91.0078951415,82789
507,2021-12-06 14:00:00,90.9981135534,91.0372399056,90.4699077992,90.5285973274,92135
506,2021-12-06 15:00:00,90.5677236796,90.6753211481,90.3427471546,90.4992525633,111599
505,2021-12-06 16:00:00,90.5285973274,90.5775052676,90.0492995134,90.2547128623,377517
504,2021-12-06 17:00:00,90.2449312742,90.2449312742,90.2449312742,90.2449312742,71466
503,2021-12-07 10:00:00,90.1373338057,90.1568969818,89.5406569352,89.9955007791,73971
502,2021-12-07 11:00:00,90.0052823672,90.4796893872,89.951483633,90.3916550948,86338
501,2021-12-07 12:00:00,90.4112182709,90.8611713208,90.3036208025,90.6851027361,56301
500,2021-12-07 13:00:00,90.66553956,90.7731370285,90.2106957161,90.2742760383,54575
499,2021-12-07 14:00:00,90.2938392144,90.66553956,90.2547128623,90.4601262111,58664
498,2021-12-07 15:00:00,90.4552354171,90.655757972,90.3623103307,90.4601262111,114946
497,2021-12-07 16:00:00,90.4552354171,90.5481605035,90.0590811014,90.3231839785,347163
496,2021-12-07 17:00:00,90.3231839785,90.3231839785,90.3231839785,90.3231839785,15530
495,2021-12-08 10:00:00,90.3134023905,90.8513897328,90.1471153938,90.8318265567,48460
494,2021-12-08 11:00:00,90.8611713208,91.1644005501,89.971046809,90.1079890416,72575
493,2021-12-08 12:00:00,90.1078912257,90.4014366829,89.7020531379,89.8732309286,142236
492,2021-12-08 13:00:00,89.8243229884,90.4503446231,89.7949782243,90.4503446231,118450
491,2021-12-08 14:00:00,90.420999859,90.7486830584,90.4014366829,90.5775052676,88708
490,2021-12-08 15:00:00,90.5775052676,90.8689965913,90.5188157394,90.5579420915,94651
489,2021-12-08 16:00:00,90.5481605035,90.8328047155,90.4503446231,90.5383789155,237846
488,2021-12-08 17:00:00,90.5383789155,90.5383789155,90.5383789155,90.5383789155,22893
487,2021-12-09 10:00:00,90.7927002046,90.7927002046,89.5504385232,90.2742760383,75314
486,2021-12-09 11:00:00,90.2351496862,91.2133084904,89.9906099851,90.9394240252,116543
485,2021-12-09 12:00:00,90.9589872013,91.0225675235,90.3177062892,90.5481605035,79435
484,2021-12-09 13:00:00,90.5090341513,90.8709529089,90.4992525633,90.7927002046,60374
483,2021-12-09 14:00:00,90.7829186165,91.2328716664,90.7242290883,91.1986361083,69086
482,2021-12-09 15:00:00,91.1986361083,91.3893770751,90.8611713208,90.9687687893,87485
481,2021-12-09 16:00:00,91.0372399056,91.2035269023,90.7340106763,90.7731370285,243142
480,2021-12-09 17:00:00,90.7731370285,90.7731370285,90.7731370285,90.7731370285,38178
479,2021-12-10 10:00:00,91.1937453143,91.4969745436,90.5970684437,91.4969745436,54128
478,2021-12-10 11:00:00,91.4089402512,91.6339167762,91.0959294339,91.4774113675,61210
477,2021-12-10 12:00:00,91.4871929555,91.8002037729,91.3111243708,91.3991586631,74642
476,2021-12-10 13:00:00,91.3795954871,91.6333298809,91.2529239219,91.4333942213,114334
475,2021-12-10 14:00:00,91.4333942213,91.604572012,91.4236126333,91.4578481914,117122
474,2021-12-10 15:00:00,91.4578481914,91.4676297794,91.0959294339,91.2133084904,275020
473,2021-12-10 16:00:00,91.2230900784,91.6436983642,91.0176767295,91.4285034273,546970
472,2021-12-10 17:00:00,91.4382850153,91.4382850153,91.4382850153,91.4382850153,15125
471,2021-12-13 10:00:00,91.5263193077,92.1914672945,91.5263193077,91.9371460055,107025
470,2021-12-13 11:00:00,91.9567091815,92.3577542913,91.7512958327,92.2795015869,143144
469,2021-12-13 12:00:00,92.2501568228,93.2772235672,92.2403752347,93.2478788031,115323
468,2021-12-13 13:00:00,93.2870051552,93.3799302416,92.7294546368,92.9739943379,138406
467,2021-12-13 14:00:00,92.9837759259,93.2185340389,92.9299771917,93.1891892748,130780
466,2021-12-13 15:00:00,93.2087524509,93.3261315074,93.0571378362,93.1011549824,129590
465,2021-12-13 16:00:00,93.0962641884,93.5306645134,93.003339102,93.0522470422,556424
464,2021-12-13 17:00:00,93.0326838661,93.0326838661,93.0326838661,93.0326838661,41898
463,2021-12-14 10:00:00,93.0229022781,93.2967867433,92.5827308162,92.9030778246,199832
462,2021-12-14 11:00:00,92.8468336933,93.0522470422,92.4555701717,92.8028165472,170770
461,2021-12-14 12:00:00,92.8272705173,93.1940800688,92.768580989,93.0718102183,235947
460,2021-12-14 13:00:00,93.0326838661,93.0620286303,92.7001098727,92.7050006667,108603
459,2021-12-14 14:00:00,92.6805466966,92.993557514,92.5142596999,92.8908508395,221174
458,2021-12-14 15:00:00,92.9055232216,93.0718102183,92.7147822548,92.7881441651,188150
457,2021-12-14 16:00:00,92.8174889292,92.8957416336,92.524041288,92.7098914608,565591
456,2021-12-14 17:00:00,92.6903282847,92.6903282847,92.6903282847,92.6903282847,24895
455,2021-12-15 09:00:00,92.6903282847,92.6903282847,92.6903282847,92.6903282847,76525
454,2021-12-15 10:00:00,92.9055232216,93.6684870889,92.9055232216,93.472855328,81840
453,2021-12-15 11:00:00,93.472855328,94.0890953747,93.3554762715,94.0548598165,175538
452,2021-12-15 12:00:00,94.0646414046,94.9303119463,92.9055232216,94.86184083,373668
451,2021-12-15 13:00:00,94.8520592419,94.9303119463,94.636864305,94.7738065376,235877
450,2021-12-15 14:00:00,94.7640249495,94.8334742246,94.4705773083,94.646645893,186010
449,2021-12-15 15:00:00,94.5781747768,94.8422776539,94.3140718996,94.5390484246,386587
448,2021-12-15 16:00:00,94.5977379528,94.9596567104,94.5194852485,94.8814040061,592123
447,2021-12-15 17:00:00,94.86184083,94.86184083,94.86184083,94.86184083,57479
446,2021-12-16 10:00:00,94.5292668365,95.5367704049,94.3727614279,95.5220980228,138352
445,2021-12-16 11:00:00,95.5563335809,96.1041025113,95.3802649962,96.045412983,203670
444,2021-12-16 12:00:00,96.0062866309,96.3290790362,95.9671602787,96.3095158602,110683
443,2021-12-16 13:00:00,96.2997342721,96.6420898536,96.1627920395,96.4562396808,98466
442,2021-12-16 14:00:00,96.4660212688,96.4660212688,95.6590402554,95.9378155146,177219
441,2021-12-16 15:00:00,95.8986891624,96.1725736276,95.8497812222,96.0062866309,170290
440,2021-12-16 16:00:00,96.035631395,96.3975501525,95.8595628102,96.1921368037,591561
439,2021-12-16 17:00:00,96.2116999797,96.2116999797,96.2116999797,96.2116999797,47660
438,2021-12-17 10:00:00,95.7030574016,96.5442739732,95.5367704049,95.7910916939,515654
437,2021-12-17 11:00:00,95.8204364581,96.3877685645,95.4878624646,95.5954599331,338700
436,2021-12-17 12:00:00,95.5514427869,95.8497812222,95.2139779995,95.4682992886,204250
435,2021-12-17 13:00:00,95.4585177005,95.7421837537,95.3704834081,95.4844389088,160238
434,2021-12-17 14:00:00,95.5172072288,95.8693443983,95.4291729364,95.7715285179,167223
433,2021-12-17 15:00:00,95.7519653418,95.8204364581,95.2335411756,95.3851557902,163514
432,2021-12-17 16:00:00,95.3900465842,95.4927532587,94.1380033149,94.1869112551,560313
431,2021-12-17 17:00:00,94.1869112551,94.1869112551,94.1869112551,94.1869112551,99410
430,2021-12-20 10:00:00,93.7173950291,94.1380033149,92.8077073412,93.003339102,107887
429,2021-12-20 11:00:00,93.0180114841,93.472855328,92.8272705173,93.2918959492,147611
428,2021-12-20 12:00:00,93.2478788031,93.6880502649,93.2087524509,93.5090472038,123395
427,2021-12-20 13:00:00,93.5022000921,93.8347740856,93.2674419791,93.7663029693,69700
426,2021-12-20 14:00:00,93.7760845573,94.2064744312,93.6391423247,94.0401874345,69865
425,2021-12-20 15:00:00,94.0499690225,94.1282217268,93.7369582052,93.9912794942,75293
424,2021-12-20 16:00:00,93.9912794942,94.41188778,93.9814979062,94.177129667,304069
423,2021-12-20 17:00:00,94.167348079,94.167348079,94.167348079,94.167348079,52268
422,2021-12-21 10:00:00,94.5488300126,94.9009671821,94.2162560192,94.5194852485,79315
421,2021-12-21 11:00:00,94.4705773083,94.6173011289,93.3750394476,93.3848210356,128964
420,2021-12-21 12:00:00,93.3652578596,93.4043842117,92.4457885836,93.0913733944,146899
419,2021-12-21 13:00:00,93.1304997466,93.692941059,93.0620286303,93.5315448563,157644
418,2021-12-21 14:00:00,93.5119816802,93.5315448563,93.1402813346,93.2185340389,65848
417,2021-12-21 15:00:00,93.1989708629,93.2087524509,92.3675358793,92.4946965238,124188
416,2021-12-21 16:00:00,92.4751333478,92.7392362249,92.2208120587,92.6805466966,285477
415,2021-12-21 17:00:00,92.6609835205,92.6609835205,92.6609835205,92.6609835205,23043
414,2021-12-22 10:00:00,92.3675358793,92.8077073412,92.2110304706,92.3968806434,38452
413,2021-12-22 11:00:00,92.3968806434,93.1989708629,92.3675358793,93.1207181585,54153
412,2021-12-22 12:00:00,93.1304997466,93.3065683313,92.9120768856,92.9739943379,45735
411,2021-12-22 13:00:00,92.9837759259,93.0815918063,92.9055232216,92.9642127498,35989
410,2021-12-22 14:00:00,92.9642127498,92.9739943379,92.6414203445,92.6903282847,43130
409,2021-12-22 15:00:00,92.6365295504,92.7001098727,92.0153987098,92.2697199989,95881
408,2021-12-22 16:00:00,92.2697199989,92.7783625771,92.1523409424,92.7001098727,219022
407,2021-12-22 17:00:00,92.7001098727,92.7001098727,92.7001098727,92.7001098727,13385
406,2021-12-23 10:00:00,92.8272705173,93.1794076868,92.6708629245,92.9739943379,36673
405,2021-12-23 11:00:00,93.0326838661,93.0718102183,92.758799401,92.8566152814,36823
404,2021-12-23 12:00:00,92.8174889292,93.1500629226,92.7783625771,93.1304997466,64535
403,2021-12-23 13:00:00,93.1304997466,93.1304997466,92.524041288,92.5631676401,34498
402,2021-12-23 14:00:00,92.5533860521,92.6022939923,92.3577542913,92.5582768461,47208
401,2021-12-23 15:00:00,92.5729492282,92.7001098727,92.4849149358,92.6022939923,58973
400,2021-12-23 16:00:00,92.60092457,92.9446495738,92.5631676401,92.5827308162,229364
399,2021-12-23 17:00:00,92.5827308162,92.5827308162,92.5827308162,92.5827308162,78136
