,time,open,high,low,close,volume
3693,2021-11-09 17:00:00,80.9460467424,80.9460467424,80.9460467424,80.9460467424,28391
3692,2021-11-10 10:00:00,81.2569293031,82.0389932449,81.2472142231,81.4366582836,92852
3691,2021-11-10 11:00:00,81.4998063037,81.7329682242,81.1209181828,81.2569293031,105273
3690,2021-11-10 12:00:00,81.2666443832,81.3735102634,81.0820578628,81.188923743,96136
3689,2021-11-10 13:00:00,81.188923743,81.2180689831,80.8877562623,80.9266165824,87945
3688,2021-11-10 14:00:00,80.9654769025,81.4026555035,80.8197507022,81.3929404235,109564
3687,2021-11-10 15:00:00,81.3540801034,81.5338090838,81.1500634229,81.3540801034,98925
3686,2021-11-10 16:00:00,81.3735102634,81.3929404235,80.9564418781,81.3540801034,282313
3685,2021-11-10 17:00:00,81.3540801034,81.3540801034,81.3540801034,81.3540801034,22086
3684,2021-11-11 10:00:00,80.9266165824,81.1597785029,80.3728570212,80.3971447212,31464
3683,2021-11-11 11:00:00,80.3631419411,80.6934546619,80.0765470805,80.1785554207,59423
3682,2021-11-11 12:00:00,80.1979855808,80.3631419411,80.0814046205,80.3534268611,115480
3681,2021-11-11 13:00:00,80.3728570212,80.4020022612,79.8871030201,79.8968181001,75126
3680,2021-11-11 14:00:00,79.9308208802,80.1396951006,79.8093823799,79.9939689003,42060
3679,2021-11-11 15:00:00,79.9599661202,80.2271308208,79.9551085802,80.0910225497,61337
3678,2021-11-11 16:00:00,80.0765470805,80.2562760609,79.9356784202,80.1396951006,299720
3677,2021-11-11 17:00:00,80.1591252607,80.1591252607,80.1591252607,80.1591252607,13937
3676,2021-11-12 08:00:00,80.1785554207,80.1785554207,80.1785554207,80.1785554207,145
3675,2021-11-12 10:00:00,80.1591252607,80.1591252607,79.6976589596,79.84338516,47897
3674,2021-11-12 11:00:00,79.8022903715,79.9162482601,79.5907930794,79.8645640344,96733
3673,2021-11-12 12:00:00,79.9162482601,80.1202649406,79.9065331801,80.0036839803,52142
3672,2021-11-12 13:00:00,80.0328292204,80.0425443004,79.7608069798,79.8482427,43345
3671,2021-11-12 14:00:00,79.83852762,79.9648236602,79.6928014196,79.9453935002,43866
3670,2021-11-12 15:00:00,79.9453935002,79.9453935002,79.7025164996,79.7219466597,54702
3669,2021-11-12 16:00:00,79.7268041997,79.9453935002,79.5956506194,79.6247958595,244546
3668,2021-11-12 17:00:00,79.6150807794,79.6150807794,79.6150807794,79.6150807794,101968
3667,2021-11-12 18:00:00,79.6150807794,79.6150807794,79.6150807794,79.6150807794,1077
3666,2021-11-15 10:00:00,79.5813694518,80.3437117811,79.5813694518,80.1906992707,61380
3665,2021-11-15 11:00:00,80.2174157408,81.0334824626,80.1591252607,80.8294657822,114519
3664,2021-11-15 12:00:00,80.8391808622,80.8828987223,80.6157340217,80.8828987223,55117
3663,2021-11-15 13:00:00,80.8780411823,81.1403483429,80.7821533425,81.0431975427,60306
3662,2021-11-15 14:00:00,81.0480550827,81.0626277027,80.8974713423,81.0471807255,69784
3661,2021-11-15 15:00:00,81.0237673826,81.0529126227,80.7225999019,80.8100356221,60548
3660,2021-11-15 16:00:00,80.8003205421,81.208353903,80.742030062,81.1403483429,266714
3659,2021-11-15 17:00:00,81.1209181828,81.1209181828,81.1209181828,81.1209181828,51919
3658,2021-11-16 10:00:00,81.3055047033,81.5289515438,81.1403483429,81.3346499433,57007
3657,2021-11-16 11:00:00,81.3200773233,81.4871766997,81.0140523026,81.4803761437,117587
3656,2021-11-16 12:00:00,81.5095213837,81.5969571039,80.9169015024,80.9363316624,57851
3655,2021-11-16 13:00:00,80.8906707863,81.2180689831,80.8488959422,81.0140523026,48289
3654,2021-11-16 14:00:00,81.0383400027,81.2617868432,80.9858785705,81.1597785029,40640
3653,2021-11-16 15:00:00,81.179208663,81.3686527234,81.1014880228,81.3152197833,64549
3652,2021-11-16 16:00:00,81.3443650233,81.3735102634,80.9557618225,80.9751919825,216064
3651,2021-11-16 17:00:00,80.9946221426,80.9946221426,80.9946221426,80.9946221426,43916
3650,2021-11-17 10:00:00,80.1688403407,81.0529126227,80.0231141404,80.9460467424,256973
3649,2021-11-17 11:00:00,80.9071864224,81.0043372226,80.5768737016,80.6837395819,53926
3648,2021-11-17 12:00:00,80.6643094218,80.8683261023,80.5623010816,80.766317762,44432
3647,2021-11-17 13:00:00,80.7808903821,81.2763594632,80.746887602,81.1974730134,44889
3646,2021-11-17 14:00:00,81.2277840631,81.2860745432,81.0043372226,81.1296617549,39366
3645,2021-11-17 15:00:00,81.1112031028,81.3055047033,80.9654769025,81.179208663,55780
3644,2021-11-17 16:00:00,81.198638823,81.635817424,81.198638823,81.3929404235,229982
3643,2021-11-17 17:00:00,81.3832253434,81.3832253434,81.3832253434,81.3832253434,24216
3642,2021-11-18 10:00:00,81.3832253434,81.4609459836,80.920496082,81.2277840631,89118
3641,2021-11-18 11:00:00,81.208353903,81.2180689831,80.751745142,80.9266165824,115414
3640,2021-11-18 12:00:00,80.9460467424,80.9751919825,80.5477284615,80.6060189417,53761
3639,2021-11-18 13:00:00,80.5768737016,80.9654769025,80.5720161616,80.8974713423,57445
3638,2021-11-18 14:00:00,80.8780411823,81.169493583,80.8683261023,81.0917729428,55684
3637,2021-11-18 15:00:00,81.0723427827,81.1306332629,80.8488959422,80.9071864224,62461
3636,2021-11-18 16:00:00,80.9363316624,81.0043372226,80.5963038617,80.8294657822,265818
3635,2021-11-18 17:00:00,80.8391808622,80.8391808622,80.8391808622,80.8391808622,34656
3634,2021-11-19 09:00:00,81.6066721839,81.6066721839,81.6066721839,81.6066721839,100
3633,2021-11-19 10:00:00,81.3055047033,81.3929404235,81.0529126227,81.3055047033,117894
3632,2021-11-19 11:00:00,81.3152197833,81.7523983843,81.179208663,81.5969571039,102094
3631,2021-11-19 12:00:00,81.616387264,81.6941079041,81.3929404235,81.4609459836,76139
3630,2021-11-19 13:00:00,81.4220856635,81.8106888644,81.4123705835,81.7523983843,57571
3629,2021-11-19 14:00:00,81.7718285443,81.7815436243,81.5969571039,81.7232531442,66433
3628,2021-11-19 15:00:00,81.7038229842,81.7232531442,81.5483817038,81.7232531442,81743
3627,2021-11-19 16:00:00,81.7232531442,81.8204039444,81.4512309036,81.4706610636,303584
3626,2021-11-19 17:00:00,81.4706610636,81.4706610636,81.4706610636,81.4706610636,23632
3625,2021-11-22 10:00:00,81.4026555035,82.2381523854,81.3832253434,81.7329682242,64119
3624,2021-11-22 11:00:00,81.7815436243,82.4518841458,81.5775269439,82.4033087457,129314
3623,2021-11-22 12:00:00,82.4275964458,83.1805151475,82.3838785857,83.1513699074,113220
3622,2021-11-22 13:00:00,83.1222246674,83.2679508677,82.4324539858,82.4373115258,90366
3621,2021-11-22 14:00:00,82.4713143059,82.6947611464,82.2187222253,82.3353031856,65125
3620,2021-11-22 15:00:00,82.3547333456,82.519889706,82.1798619052,82.4130238258,74828
3619,2021-11-22 16:00:00,82.4033087457,82.6170405062,82.2575825454,82.2672976254,252708
3618,2021-11-22 17:00:00,82.2672976254,82.2672976254,82.2672976254,82.2672976254,42342
3617,2021-11-23 10:00:00,82.3255881056,82.3838785857,81.7912587044,82.0341357049,57310
3616,2021-11-23 11:00:00,82.063280945,82.9182079869,82.063280945,82.9182079869,76749
3615,2021-11-23 12:00:00,82.8599175068,83.0542191072,82.6656159063,82.9376381469,144200
3614,2021-11-23 13:00:00,82.966783387,83.0979369673,82.5684651061,82.5927528062,57178
3613,2021-11-23 14:00:00,82.5939186158,82.986213547,82.5939186158,82.8502024267,65737
3612,2021-11-23 15:00:00,82.8696325868,83.0056437071,82.7530516265,82.8404873467,91139
3611,2021-11-23 16:00:00,82.8502024267,82.8890627468,82.5684651061,82.7724817866,186597
3610,2021-11-23 17:00:00,82.7724817866,82.7724817866,82.7724817866,82.7724817866,16862
3609,2021-11-24 10:00:00,82.9376381469,82.9376381469,82.1750043652,82.3353031856,53692
3608,2021-11-24 11:00:00,82.3838785857,82.6073254262,82.3207305655,82.6073254262,176267
3607,2021-11-24 12:00:00,82.5587500261,82.6024678862,82.3595908856,82.539319866,66495
3606,2021-11-24 13:00:00,82.5490349461,82.7627667065,82.4810293859,82.6461857463,40898
3605,2021-11-24 14:00:00,82.6656159063,82.8987778268,82.5976103462,82.8453448867,62955
3604,2021-11-24 15:00:00,82.8210571867,82.8404873467,82.539319866,82.6267555862,50811
3603,2021-11-24 16:00:00,82.6267555862,82.6753309863,82.4033087457,82.519889706,158866
3602,2021-11-24 17:00:00,82.510174626,82.510174626,82.510174626,82.510174626,14054
3601,2021-11-26 10:00:00,82.1507166652,82.947353227,82.1507166652,82.519889706,52702
3600,2021-11-26 11:00:00,82.500459546,82.6753309863,82.2575825454,82.5490349461,113313
3599,2021-11-26 12:00:00,82.524747246,82.524747246,82.0049904648,82.1895769852,265827
3598,2021-11-26 13:00:00,82.2187222253,82.7530516265,82.1604317452,82.3644484256,360869
3597,2021-11-26 14:00:00,82.3644484256,82.3644484256,82.3061579455,82.3061579455,157172
3596,2021-11-26 16:00:00,82.3061579455,82.3061579455,82.3061579455,82.3061579455,0
3595,2021-11-29 10:00:00,82.3061579455,82.6850460664,81.5775269439,82.6267555862,168056
3594,2021-11-29 11:00:00,82.6170405062,83.0639341872,82.3158730255,82.3255881056,86649
3593,2021-11-29 12:00:00,82.3207305655,82.7336214665,82.3207305655,82.5636075661,99091
3592,2021-11-29 13:00:00,82.5490349461,82.9084929069,82.529604786,82.9084929069,69284
3591,2021-11-29 14:00:00,82.9084929069,82.986213547,82.6753309863,82.8356298067,58653
3590,2021-11-29 15:00:00,82.8502024267,83.1125095873,82.7773393266,82.976498467,68287
3589,2021-11-29 16:00:00,83.0056437071,83.1027945073,82.7821968666,82.8113421067,243939
3588,2021-11-29 17:00:00,82.8404873467,82.8404873467,82.8404873467,82.8404873467,86077
3587,2021-11-30 10:00:00,82.3644484256,82.4518841458,81.7523983843,82.0535658649,103555
3586,2021-11-30 11:00:00,81.9952753848,82.6461857463,81.9855603048,82.2770127054,179039
3585,2021-11-30 12:00:00,82.2284373053,82.4907444659,81.8981245846,82.092426185,121874
3584,2021-11-30 13:00:00,82.0535658649,82.4130238258,82.0341357049,82.3255881056,72515
3583,2021-11-30 14:00:00,82.3158730255,82.4518841458,82.063280945,82.2770127054,94296
3582,2021-11-30 15:00:00,82.2672976254,82.2672976254,81.5289515438,81.5580967838,148945
3581,2021-11-30 16:00:00,81.5483817038,81.6746777441,79.9065331801,79.9453935002,631402
3580,2021-11-30 17:00:00,79.9259633401,79.9259633401,79.9259633401,79.9259633401,570506
3579,2021-12-01 10:00:00,80.285421301,80.5088681415,79.7025164996,79.9648236602,177835
3578,2021-12-01 11:00:00,80.0133990603,81.0431975427,80.0085415203,80.9023288823,145099
3577,2021-12-01 12:00:00,80.9120439624,81.8009737844,80.9120439624,81.8009737844,107890
3576,2021-12-01 13:00:00,81.7718285443,82.0535658649,81.626102344,81.712663707,74909
3575,2021-12-01 14:00:00,81.7426833042,81.7912587044,81.0529126227,81.2472142231,73991
3574,2021-12-01 15:00:00,81.2374991431,81.5483817038,80.9849070625,81.0043372226,108367
3573,2021-12-01 16:00:00,81.0237673826,81.1112031028,79.9939689003,80.0425443004,282144
3572,2021-12-01 17:00:00,80.0522593804,80.0522593804,80.0522593804,80.0522593804,30490
3571,2021-12-02 10:00:00,80.3825721012,80.6837395819,79.8871030201,80.4311475013,107253
3570,2021-12-02 11:00:00,80.4602927414,80.9849070625,80.4068598012,80.732314982,112494
3569,2021-12-02 12:00:00,80.742030062,80.9460467424,80.4505776613,80.9120439624,65901
3568,2021-12-02 13:00:00,80.9557618225,81.3346499433,80.8409295766,81.208353903,66696
3567,2021-12-02 14:00:00,81.169493583,81.3346499433,80.9946221426,81.1597785029,56002
3566,2021-12-02 15:00:00,81.179208663,81.4075130435,81.0334824626,81.1500634229,93359
3565,2021-12-02 16:00:00,81.1500634229,81.169493583,80.5768737016,80.751745142,342460
3564,2021-12-02 17:00:00,80.7128848219,80.7128848219,80.7128848219,80.7128848219,27852
2409,2021-12-03 10:00:00,81.3540801034,81.3540801034,80.7711753021,80.7906054621,52018
2408,2021-12-03 11:00:00,80.7954630021,81.2716962248,80.3631419411,81.1403483429,76699
2407,2021-12-03 12:00:00,81.0820578628,81.9952753848,80.9654769025,81.5969571039,80888
2406,2021-12-03 13:00:00,81.616387264,82.072996025,81.6066721839,82.0292781649,136073
2405,2021-12-03 14:00:00,82.0535658649,82.5587500261,82.0487083249,82.4227389058,165537
2404,2021-12-03 15:00:00,82.3741635057,82.4615992259,81.9078396646,81.9466999847,160428
2403,2021-12-03 16:00:00,81.9661301447,82.957068307,81.8884095046,82.8696325868,453661
2402,2021-12-03 17:00:00,82.8696325868,82.8696325868,82.8696325868,82.8696325868,85505
2401,2021-12-06 09:00:00,82.957068307,82.957068307,82.957068307,82.957068307,500
2400,2021-12-06 10:00:00,83.2096603875,84.2297437898,83.0736492672,84.2005985498,138939
2399,2021-12-06 11:00:00,84.1617382297,84.4425040423,83.9771517093,84.2588890299,181243
2398,2021-12-06 12:00:00,84.2686041099,84.744643031,84.1908834698,84.4823358704,131535
2397,2021-12-06 13:00:00,84.4143303103,84.4726207904,84.1811683897,84.3268945901,85993
2396,2021-12-06 14:00:00,84.3317521301,84.3628403861,83.8800009091,83.9480064692,96545
2395,2021-12-06 15:00:00,83.9965818693,84.0257271094,83.7439897888,83.8800009091,243694
2394,2021-12-06 16:00:00,83.8800009091,83.9188612291,83.4428223081,83.6662691486,484785
2393,2021-12-06 17:00:00,83.6856993086,83.6856993086,83.6856993086,83.6856993086,34031
2392,2021-12-07 09:00:00,84.2297437898,84.2297437898,84.2297437898,84.2297437898,618
2391,2021-12-07 10:00:00,83.7537048688,83.7537048688,83.1125095873,83.5011127882,52271
2390,2021-12-07 11:00:00,83.4719675481,83.9178897211,83.423392148,83.7342747087,219282
2389,2021-12-07 12:00:00,83.7634199488,84.2005985498,83.7439897888,84.0451572694,81563
2388,2021-12-07 13:00:00,84.0257271094,84.0548723495,83.6856993086,83.7391322487,93055
2387,2021-12-07 14:00:00,83.7439897888,84.3657549102,83.7342747087,84.3268945901,143412
2386,2021-12-07 15:00:00,84.3463247501,84.7737882711,84.2219717258,84.6329196108,129505
2385,2021-12-07 16:00:00,84.6280620707,84.9875200316,84.6183469907,84.8417938312,412651
2384,2021-12-07 17:00:00,84.8126485912,84.8126485912,84.8126485912,84.8126485912,37509
2383,2021-12-08 10:00:00,84.7794230175,85.3178327523,84.29774935,84.9680898715,189957
2382,2021-12-08 11:00:00,84.9146569314,85.2401121121,84.2394588699,84.3317521301,126476
2381,2021-12-08 12:00:00,84.3521537981,84.6086319107,84.1811683897,84.5007945225,96581
2380,2021-12-08 13:00:00,84.4629057104,84.7631016831,84.3851850702,84.734927951,85767
2379,2021-12-08 14:00:00,84.754358111,85.1429613119,84.734927951,84.9049418514,92280
2378,2021-12-08 15:00:00,84.9292295514,85.2303970321,84.8126485912,84.9000843114,113329
2377,2021-12-08 16:00:00,84.8806541513,85.1332462319,84.7640731911,84.8612239913,289154
2376,2021-12-08 17:00:00,84.8612239913,84.8612239913,84.8612239913,84.8612239913,106753
2375,2021-12-09 09:00:00,84.8612239913,84.8612239913,84.8612239913,84.8612239913,108
2374,2021-12-09 10:00:00,84.9195144714,84.9195144714,83.7537048688,84.6338911188,56913
2373,2021-12-09 11:00:00,84.5989168307,84.9476882035,84.1811683897,84.659053176,145065
2372,2021-12-09 12:00:00,84.7048112029,84.9292295514,84.4871934104,84.5892017507,188881
2371,2021-12-09 13:00:00,84.5406263505,85.3566930724,84.4920509504,85.3430919604,143484
2370,2021-12-09 14:00:00,85.3566930724,85.6675756331,85.2401121121,85.5898549929,105430
2369,2021-12-09 15:00:00,85.5801399129,85.6627180931,85.0069501916,85.191536712,116691
2368,2021-12-09 16:00:00,85.186679172,85.3469779924,84.9000843114,85.0360954317,292933
2367,2021-12-09 17:00:00,85.0360954317,85.0360954317,85.0360954317,85.0360954317,58312
2366,2021-12-10 10:00:00,85.2498271921,85.4917326847,84.6863525509,85.3858383125,74696
2365,2021-12-10 11:00:00,85.3858383125,85.4246986325,84.9486597115,85.181821632,112303
2364,2021-12-10 12:00:00,85.191536712,85.648145473,85.172106552,85.2984025923,80230
2363,2021-12-10 13:00:00,85.2984025923,85.5898549929,85.2303970321,85.4829891127,81264
2362,2021-12-10 14:00:00,85.4732740327,85.628715313,85.2886875122,85.3421204524,57925
2361,2021-12-10 15:00:00,85.3178327523,85.4635589526,85.1138160718,85.1235311519,82205
2360,2021-12-10 16:00:00,85.172106552,85.4140120445,84.9389446314,85.3858383125,268644
2359,2021-12-10 17:00:00,85.3761232324,85.3761232324,85.3761232324,85.3761232324,17122
2358,2021-12-13 10:00:00,85.201251792,86.0173185139,84.9389446314,85.8618772335,85708
2357,2021-12-13 11:00:00,85.9007375536,86.2407653544,85.201251792,86.2116201143,533240
2356,2021-12-13 12:00:00,86.1834463823,87.2122733566,86.075608994,87.1442677964,122193
2355,2021-12-13 13:00:00,87.1248376364,87.1636979565,86.6099383952,86.8139550757,85162
2354,2021-12-13 14:00:00,86.8333852357,86.8887611918,86.6293685553,86.7945249156,82002
2353,2021-12-13 15:00:00,86.7750947556,87.0471169962,86.6876590354,86.9111058759,131249
2352,2021-12-13 16:00:00,86.9111058759,87.2414185966,86.6293685553,86.7459495155,321698
2351,2021-12-13 17:00:00,86.7168042755,86.7168042755,86.7168042755,86.7168042755,227451
2350,2021-12-14 10:00:00,86.9111058759,87.3288543168,86.2990558345,86.3864915547,114647
2349,2021-12-14 11:00:00,86.3622038547,86.6585137953,86.2213351943,86.493357435,113142
2348,2021-12-14 12:00:00,86.503072515,86.8722455558,86.4544971149,86.7168042755,126435
2347,2021-12-14 13:00:00,86.6779439554,86.9013907959,86.4447820348,86.5710780751,64727
2346,2021-12-14 14:00:00,86.526388707,86.526388707,86.1727597942,86.3476312346,78579
2345,2021-12-14 15:00:00,86.4107792548,86.6293685553,86.1824748742,86.522502675,77073
2344,2021-12-14 16:00:00,86.5516479151,86.7265193555,86.4642121949,86.7168042755,221409
2343,2021-12-14 17:00:00,86.7168042755,86.7168042755,86.7168042755,86.7168042755,24335
2342,2021-12-15 10:00:00,86.969396356,87.5328709973,86.8333852357,87.1442677964,64631
2341,2021-12-15 11:00:00,87.1831281165,87.5620162374,86.979111436,87.406574957,87873
2340,2021-12-15 12:00:00,87.4357201971,88.1546361187,87.3191392368,88.0283400784,150852
2339,2021-12-15 13:00:00,88.0380551584,88.0866305585,87.737276281,87.9214741982,116723
2338,2021-12-15 14:00:00,87.9409043582,88.0477702385,87.7660329178,87.7757479978,53561
2337,2021-12-15 15:00:00,87.7660329178,88.0672003985,87.5231559173,87.9020440381,126392
2336,2021-12-15 16:00:00,87.9320636354,88.3877980392,87.8826138781,88.3197924791,350406
2335,2021-12-15 17:00:00,88.280932159,88.280932159,88.280932159,88.280932159,295744
2334,2021-12-16 10:00:00,88.2792402218,88.714426462,87.8000463844,88.4014835477,86561
2333,2021-12-16 11:00:00,88.4161527468,88.7388751272,87.9760767737,88.7046469959,117309
2332,2021-12-16 12:00:00,88.714426462,88.846449254,88.5139474076,88.8171108557,78359
2331,2021-12-16 13:00:00,88.7584340593,89.1593921682,88.6899777968,88.9638028468,70394
2330,2021-12-16 14:00:00,89.0322591093,89.0322591093,88.4552706111,88.6117420683,64739
2329,2021-12-16 15:00:00,88.5921831361,88.7584340593,88.1628645756,88.3574759504,96893
2328,2021-12-16 16:00:00,88.3476964843,88.983361779,88.2303428915,88.9051260504,323168
2327,2021-12-16 17:00:00,88.9051260504,88.9051260504,88.9051260504,88.9051260504,149778
2326,2021-12-17 10:00:00,88.7584340593,89.3892096209,88.3183580861,88.7486545933,476334
2325,2021-12-17 11:00:00,88.7682135254,88.7877724575,87.9858562397,88.0885406335,551085
2324,2021-12-17 12:00:00,88.1227687647,88.2303428915,87.5848981308,88.0543125022,126467
2323,2021-12-17 13:00:00,88.024974104,88.6899777968,87.9369589094,88.6899777968,79336
2322,2021-12-17 14:00:00,88.6215215343,88.9735823129,88.4943884754,88.9344644486,70509
2321,2021-12-17 15:00:00,88.9344644486,89.0127001772,88.2401223576,88.3574759504,135364
2320,2021-12-17 16:00:00,88.4063732808,88.4894987424,87.0959248273,87.4284266737,422573
2319,2021-12-17 17:00:00,87.4284266737,87.4284266737,87.4284266737,87.4284266737,117968
2318,2021-12-20 10:00:00,86.8514381755,87.2621757505,86.3135675416,86.5384952612,50757
2317,2021-12-20 11:00:00,86.5140465961,86.8905560398,86.0896177686,86.3918032702,114644
2316,2021-12-20 12:00:00,86.4211416684,86.8856663067,86.3918032702,86.8856663067,61810
2315,2021-12-20 13:00:00,86.8856663067,87.127121324,86.6456782094,86.9785712344,49114
2314,2021-12-20 14:00:00,86.9492328362,87.5066624022,86.9101149719,87.3697498773,52172
2313,2021-12-20 15:00:00,87.3501909451,87.4577650719,87.0470274969,87.3795293433,69801
2312,2021-12-20 16:00:00,87.4088677415,87.7804874522,87.2621757505,87.6924722576,228574
2311,2021-12-20 17:00:00,87.6924722576,87.7804874522,87.6924722576,87.7804874522,100472
2310,2021-12-21 10:00:00,87.7707079862,88.6508599325,87.7707079862,88.1325482308,90322
2309,2021-12-21 11:00:00,88.161886629,88.4161527468,87.3795293433,87.3959588463,66563
2308,2021-12-21 12:00:00,87.3443232655,87.4528753389,86.6362899219,87.2817346826,68895
2307,2021-12-21 13:00:00,87.3159628139,87.8675247003,87.2719552165,87.6729133255,50666
2306,2021-12-21 14:00:00,87.7315901219,87.8293847826,87.6386851942,87.7022517237,55002
2305,2021-12-21 15:00:00,87.6826927915,87.7472372676,86.8905560398,86.9687917684,73731
2304,2021-12-21 16:00:00,86.9590123023,87.1399324246,86.6167309898,87.0176890987,172008
2303,2021-12-21 17:00:00,86.9981301666,86.9981301666,86.9981301666,86.9981301666,61937
2302,2021-12-22 10:00:00,86.8514381755,87.1057042933,86.6754077862,86.7243051166,35438
2301,2021-12-22 11:00:00,86.6754077862,87.3795293433,86.6362899219,87.2523962844,70093
2300,2021-12-22 12:00:00,87.2719552165,87.609346796,87.2034989541,87.2621757505,46170
2299,2021-12-22 13:00:00,87.2866244157,87.4382061398,87.1643810898,87.340411479,36776
2298,2021-12-22 14:00:00,87.3795293433,87.3844190764,87.1643810898,87.2132784201,43196
2297,2021-12-22 15:00:00,87.1888297549,87.2621757505,86.915004705,87.0372480308,87201
2296,2021-12-22 16:00:00,87.0176890987,87.4871034701,87.0176890987,87.3795293433,184763
2295,2021-12-22 17:00:00,87.3795293433,87.3795293433,87.3795293433,87.3795293433,165128
2294,2021-12-23 10:00:00,87.3990882755,88.0738714344,87.2377270853,87.9662973076,53213
2293,2021-12-23 11:00:00,87.9125102442,88.0151946379,87.6435749272,87.8391642487,30381
2292,2021-12-23 12:00:00,87.8391642487,88.1032098326,87.7707079862,88.1032098326,47763
2291,2021-12-23 13:00:00,88.0640919683,88.0836509004,87.6337954612,87.6533543933,36373
2290,2021-12-23 14:00:00,87.6631338594,87.7902669183,87.614236529,87.7609285201,42441
2289,2021-12-23 15:00:00,87.7804874522,87.9076205112,87.7120311897,87.8293847826,36535
2288,2021-12-23 16:00:00,87.8391642487,87.8978410451,87.4284266737,87.467544538,157587
2287,2021-12-23 17:00:00,87.467544538,88.2596812897,87.467544538,88.2596812897,26065
2286,2021-12-27 10:00:00,87.4284266737,87.8978410451,87.330632013,87.5164418683,37993
2285,2021-12-27 11:00:00,87.5164418683,87.5457802665,87.1888297549,87.330632013,38956
2284,2021-12-27 12:00:00,87.3697498773,87.6509095268,87.2621757505,87.330632013,34975
2283,2021-12-27 13:00:00,87.330632013,87.330632013,86.9394533701,86.9492328362,63321
2282,2021-12-27 14:00:00,86.9394533701,87.1252632255,86.8807765737,87.1057042933,75081
2281,2021-12-27 15:00:00,87.0959248273,87.2523962844,87.0372480308,87.1546016237,52328
2280,2021-12-27 16:00:00,87.1448221576,87.2817346826,87.0470274969,87.2621757505,291952
2279,2021-12-27 17:00:00,87.2523962844,87.2523962844,87.2523962844,87.2523962844,57330
2278,2021-12-28 10:00:00,87.2817346826,87.7609285201,87.1154837594,87.7315901219,28833
2277,2021-12-28 11:00:00,87.7902669183,87.9369589094,87.5751186647,87.8098258504,50046
2276,2021-12-28 12:00:00,87.8098258504,88.1521071629,87.7707079862,87.9821400426,57220
2275,2021-12-28 13:00:00,87.9711870406,88.0640919683,87.8782821129,87.9076205112,38690
2274,2021-12-28 14:00:00,87.9173999772,88.0738714344,87.8685026469,87.9956357058,40538
2273,2021-12-28 15:00:00,88.0347535701,88.0567573687,87.7609285201,87.8391642487,41265
2272,2021-12-28 16:00:00,87.8244950496,88.1032098326,87.7609285201,88.1032098326,147649
2271,2021-12-28 17:00:00,88.0738714344,88.0738714344,88.0738714344,88.0738714344,16314
2270,2021-12-29 10:00:00,88.161886629,88.2810983204,87.9614075745,88.0836509004,28996
2269,2021-12-29 11:00:00,88.0250718987,88.2205634254,87.7707079862,87.9271794433,71581
2268,2021-12-29 12:00:00,87.9760767737,88.2401223576,87.883171846,88.1912250272,27733
2267,2021-12-29 13:00:00,88.1912250272,88.2890196879,88.1129892986,88.2010044933,31281
2266,2021-12-29 14:00:00,88.2300495075,88.4259322129,88.1521071629,88.3574759504,29383
2265,2021-12-29 15:00:00,88.3379170183,88.4454911451,88.1863352942,88.2499018236,44376
2264,2021-12-29 16:00:00,88.2499018236,88.6410804665,88.2401223576,88.6117420683,151986
2263,2021-12-29 17:00:00,88.6117420683,88.6117420683,88.6117420683,88.6117420683,13208
2262,2021-12-30 10:00:00,88.9246849825,89.40387882,88.4552706111,88.4846090093,28517
2261,2021-12-30 11:00:00,88.4747317486,88.4747317486,88.0934303665,88.1716660951,64585
2260,2021-12-30 12:00:00,88.2010044933,88.6215215343,88.0738714344,88.4657346398,141149
2259,2021-12-30 13:00:00,88.5237268736,88.6990727003,88.4161527468,88.6606393986,110427
2258,2021-12-30 14:00:00,88.6801983308,88.846449254,88.6019626022,88.7975519236,64729
2257,2021-12-30 15:00:00,88.7975519236,88.9344644486,88.7682135254,88.9051260504,90910
2256,2021-12-30 16:00:00,88.9051260504,89.1985100325,88.8266947325,89.13005377,216770
2255,2021-12-30 17:00:00,89.13005377,89.13005377,89.13005377,89.13005377,10226
2254,2021-12-31 10:00:00,89.0518180414,89.3843198879,88.8366697879,88.9442439147,51012
2253,2021-12-31 11:00:00,88.9246849825,89.1936202995,88.5628447379,88.6606393986,104110
2252,2021-12-31 12:00:00,88.6801983308,88.6997572629,88.2303428915,88.3428067513,75075
2251,2021-12-31 13:00:00,88.3476964843,88.8073313897,88.3476964843,88.7877724575,65592
2250,2021-12-31 14:00:00,88.7975519236,88.8268903218,88.6410804665,88.7779929915,79712
2249,2021-12-31 15:00:00,88.8073313897,89.2376278968,88.8073313897,89.0713769736,75857
2248,2021-12-31 16:00:00,89.0909359057,89.4420187377,88.9540233807,88.993141245,251256
2247,2021-12-31 17:00:00,88.9735823129,88.9735823129,88.9735823129,88.9735823129,24400
2742,2022-01-03 10:00:00,88.6801983308,88.846449254,87.8782821129,88.1716660951,65018
2741,2022-01-03 11:00:00,88.1178790317,88.1178790317,87.1839400219,87.2621757505,140701
2740,2022-01-03 12:00:00,87.2523962844,87.4088677415,86.5189363291,86.9981301666,139728
2739,2022-01-03 13:00:00,87.0372480308,87.340411479,86.5922823246,86.5922823246,100793
2738,2022-01-03 14:00:00,86.5971720577,87.1643810898,86.4309211345,87.1252632255,117795
2737,2022-01-03 15:00:00,87.1448221576,87.3795293433,87.056806963,87.2719552165,165263
2736,2022-01-03 16:00:00,87.2621757505,87.2621757505,86.8220997773,87.1643810898,436456
